"text__text__1FZLe href","text__text__1FZLe","text__text__1FZLe 2","text__text__1FZLe href 2","styles__image-container__3hkY5 src","image","text__text__1FZLe 3"
"https://www.reuters.com/markets/europe/eu-commission-cuts-2024-euro-zone-growth-forecast-sees-smaller-inflation-2024-02-15/","EU Commission cuts 2024 euro zone growth forecast, sees smaller inflation","February 15, 2024","https://www.reuters.com/markets/europe/eu-commission-cuts-2024-euro-zone-growth-forecast-sees-smaller-inflation-2024-02-15/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DK4NBRWF4VIDZCL7HXR2YA67XY.jpg"" width=""5472"" height=""3648"" alt=""Flags flutter outside EU Commission in Brussels"" />",""
"https://www.reuters.com/world/us-trade-chief-looks-incremental-reform-wto-meeting-2024-02-15/","US trade chief looks for incremental reform at WTO meeting","February 15, 2024","https://www.reuters.com/world/us-trade-chief-looks-incremental-reform-wto-meeting-2024-02-15/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NFU2C4OO4FLZDEFMVQSPEKIKGA.jpg"" width=""4856"" height=""3237"" alt=""U.S. Trade Representative Katherine Tai speaks during the Axios BFD event in New York"" />","World"
"https://www.reuters.com/markets/europe/germany-lower-2024-economic-growth-forecast-source-says-2024-02-13/","Exclusive: Germany to slash 2024 economic growth forecast to 0.2%, source says","February 14, 2024","https://www.reuters.com/markets/europe/germany-lower-2024-economic-growth-forecast-source-says-2024-02-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/F2WWZC6D5BPWZPGZL2XPB5PGYA.jpg"" width=""4000"" height=""2499"" alt=""A double decker bus passes the skyline with its dominating banking district in Frankfurt"" />","Macro Matters"
"https://www.reuters.com/markets/commodities/china-us-led-global-refill-depleted-oil-stocks-seen-buoying-demand-2024-02-14/","China, US-led global refill of depleted oil stocks seen buoying demand","February 14, 2024","https://www.reuters.com/markets/commodities/china-us-led-global-refill-depleted-oil-stocks-seen-buoying-demand-2024-02-14/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/O77C7VXV5NNMHD6QT27G4JRDDM.jpg"" width=""3000"" height=""1892"" alt=""Illustration shows model of petrol pump and rising stock graph"" />",""
"https://www.reuters.com/technology/asml-says-geopolitics-new-export-restrictions-remain-risks-2024-02-14/","ASML says geopolitics, new export restrictions remain risks","February 14, 2024","https://www.reuters.com/technology/asml-says-geopolitics-new-export-restrictions-remain-risks-2024-02-14/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/Y6H7RGUO3FJOXNYSKXHMLQGPJY.jpg"" width=""3355"" height=""2131"" alt=""Illustration shows ASML logo"" />","Technology"
"https://www.reuters.com/markets/commodities/oil-prices-near-flat-demand-worries-offset-middle-east-risk-2024-02-13/","Oil up on geopolitical tension, gains capped by fading Fed rate-cut hopes","February 14, 2024","https://www.reuters.com/markets/commodities/oil-prices-near-flat-demand-worries-offset-middle-east-risk-2024-02-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/WZKALO27KFIEJPJBLFOZXT4HEE.jpg"" width=""5330"" height=""3491"" alt=""Crude oil production in Kazakhstan"" />",""
"https://www.reuters.com/business/aerospace-defense/leidos-sees-2024-profit-largely-above-wall-street-defense-demand-2024-02-13/","Leidos sees 2024 profit largely above Wall Street on defense demand","February 13, 2024","https://www.reuters.com/business/aerospace-defense/leidos-sees-2024-profit-largely-above-wall-street-defense-demand-2024-02-13/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/asia/india-retail-inflation-dips-510-jan-3-month-low-2024-02-12/","India retail inflation eases to 3-month low but no rate cuts expected yet","February 12, 2024","https://www.reuters.com/markets/asia/india-retail-inflation-dips-510-jan-3-month-low-2024-02-12/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/S7AQ464US5MAVJJEJFMNKJXJ3U.jpg"" width=""6089"" height=""3927"" alt=""Customers buy fruits and vegetables at an open air evening market in Ahmedabad"" />","Macro Matters"
"https://www.reuters.com/world/asia-pacific/china-woes-mount-investment-banks-brace-more-asia-job-cuts-2024-02-09/","As China woes mount, investment banks brace for more Asia job cuts","February 9, 2024","https://www.reuters.com/world/asia-pacific/china-woes-mount-investment-banks-brace-more-asia-job-cuts-2024-02-09/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NORBWRXKRBOPXES3KRJ6JBNQIY.jpg"" width=""6000"" height=""4002"" alt=""An evening view of the financial Central district and Victoria Harbour in Hong Kong"" />","Asia Pacific"
"https://www.reuters.com/markets/dubai-gains-upbeat-earnings-abu-dhabi-falls-2024-02-09/","Dubai gains on upbeat earnings, Abu Dhabi falls","February 9, 2024","https://www.reuters.com/markets/dubai-gains-upbeat-earnings-abu-dhabi-falls-2024-02-09/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UWADNWBNLNP4XHTOIJP5RBTNVI.jpg"" width=""3500"" height=""2312"" alt=""Investors monitor screens displaying stock information at the Abu Dhabi Securities Exchange"" />","Markets"
"https://www.reuters.com/markets/parallel-universes-magnificent-7-prone-china-risks-mike-dolan-2024-02-09/","Parallel universes? 'Magnificent 7' prone to China risks","February 9, 2024","https://www.reuters.com/markets/parallel-universes-magnificent-7-prone-china-risks-mike-dolan-2024-02-09/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/3QBVWOURG5I6NAKYG6LSSO73WQ.jpg"" width=""5725"" height=""3817"" alt=""Traders work on the floor of the NYSE in New York"" />","Markets"
"https://www.reuters.com/breakingviews/oil-investors-are-adrift-red-sea-rip-currents-2024-02-09/","Oil investors are adrift in Red Sea rip currents","February 9, 2024","https://www.reuters.com/breakingviews/oil-investors-are-adrift-red-sea-rip-currents-2024-02-09/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NDXY45XJYZMKLM6O2RCSS344XQ.jpg"" width=""4112"" height=""2702"" alt=""A tanker crosses the Gulf of Suez towards the Red Sea before entering the Suez Canal, in El Ain El Sokhna"" />","Breakingviews"
"https://www.reuters.com/markets/commodities/finnish-steelmaker-outokumpu-sees-european-recovery-continuing-2024-02-08/","Finnish steelmaker Outokumpu sees European recovery continuing","February 8, 2024","https://www.reuters.com/markets/commodities/finnish-steelmaker-outokumpu-sees-european-recovery-continuing-2024-02-08/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IR34VSW4PRN4RKJXL6XEWCS35M.jpg"" width=""2396"" height=""1619"" alt=""Outokumpu logo is seen at the company's head office in Helsinki"" />",""
"https://www.reuters.com/world/china/chinas-new-globetrotters-group-tours-are-out-northern-lights-are-2024-02-08/","For China's new globetrotters, group tours are out and Northern Lights are in","February 8, 2024","https://www.reuters.com/world/china/chinas-new-globetrotters-group-tours-are-out-northern-lights-are-2024-02-08/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/WEKUA6O4I5OLRA4LTQ625BYOKU.jpg"" width=""6000"" height=""4000"" alt=""Spring Festival travel rush at Beijing Capital International Airport"" />","World"
"https://www.reuters.com/markets/commodities/oil-edges-up-smaller-us-output-growth-estimates-2024-02-07/","Oil climbs on US fuel stocks draw, geopolitical tensions","February 7, 2024","https://www.reuters.com/markets/commodities/oil-edges-up-smaller-us-output-growth-estimates-2024-02-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/TGUO3OCDQBOSPBVHSP7IKBLGAY.jpg"" width=""5225"" height=""2900"" alt=""Views of Total Grandpuits oil refinery"" />",""
"https://www.reuters.com/business/carlyle-reports-7-drop-q4-earnings-amid-decline-asset-sales-2024-02-07/","Carlyle shares jump after 7% drop in Q4 earnings exceeds estimates","February 7, 2024","https://www.reuters.com/business/carlyle-reports-7-drop-q4-earnings-amid-decline-asset-sales-2024-02-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/TZKBHHC7BZMV5B6Y7YDW4FEIRA.jpg"" width=""4949"" height=""3431"" alt=""The logo of The Carlyle Group is displayed at the company's office in Tokyo"" />","Business"
"https://www.reuters.com/world/middle-east/most-gulf-markets-gain-optimism-over-de-escalation-regional-tensions-2024-02-07/","Most Gulf markets gain on optimism over de-escalation in regional tensions","February 7, 2024","https://www.reuters.com/world/middle-east/most-gulf-markets-gain-optimism-over-de-escalation-regional-tensions-2024-02-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/L3H3IZI64RIHZPM75IZHPWMLSU.jpg"" width=""5472"" height=""3648"" alt=""A trader looks on near electronic boards showing stock market data at Bahrain Bourse in Manama"" />",""
"https://www.reuters.com/business/aerospace-defense/renk-makes-trading-debut-frankfurt-stock-exchange-2024-02-07/","German tank gearbox maker Renk jumps on stock market debut","February 7, 2024","https://www.reuters.com/business/aerospace-defense/renk-makes-trading-debut-frankfurt-stock-exchange-2024-02-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/FEEEGBIXLZL4BCLIWMSEPHOZGQ.jpg"" width=""5500"" height=""3667"" alt=""Ukrainian soldiers train in Klietz"" />",""
"https://www.reuters.com/business/finance/swedish-cbank-sees-cuts-ahead-caution-needed-minutes-2024-02-07/","Swedish c.bank sees cuts ahead, but caution needed - minutes","February 7, 2024","https://www.reuters.com/business/finance/swedish-cbank-sees-cuts-ahead-caution-needed-minutes-2024-02-07/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/6XSDW2LC7RNCVOYE6RTHTHTMYM.jpg"" width=""4896"" height=""3672"" alt=""A general view of Sweden's central bank in Stockholm"" />","Business"
"https://www.reuters.com/markets/asia/chinas-exchanges-restrict-stock-selling-by-some-hedge-funds-2024-02-06/","China's exchanges restrict stock selling by some hedge funds","February 6, 2024","https://www.reuters.com/markets/asia/chinas-exchanges-restrict-stock-selling-by-some-hedge-funds-2024-02-06/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/2LL7QVPQUBMOLHF5MFKNSGRQTM.jpg"" width=""2998"" height=""1999"" alt=""A man stands in front of an electronic stock board in the stock market of Shanghai"" />",""
"https://www.reuters.com/markets/most-gulf-markets-fall-geopolitical-tensions-saudi-gains-2024-02-06/","Most Gulf markets fall on geopolitical tensions; Saudi gains","February 6, 2024","https://www.reuters.com/markets/most-gulf-markets-fall-geopolitical-tensions-saudi-gains-2024-02-06/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/GV6NJ4N6ANM2BHU5EL2PEY5AEM.jpg","","Markets"
"https://www.reuters.com/business/energy/oil-prices-steady-gaza-ceasefire-talks-even-us-plans-middle-east-strikes-2024-02-05/","Oil rises nearly 1% as traders assess worsening geopolitical situation","February 6, 2024","https://www.reuters.com/business/energy/oil-prices-steady-gaza-ceasefire-talks-even-us-plans-middle-east-strikes-2024-02-05/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/YD54QIAONVM2DB5FUCYOPC44A4.jpg"" width=""4868"" height=""3239"" alt=""A view shows oil terminal Kozmino near Nakhodka"" />","Business"
"https://www.reuters.com/markets/gulf-markets-end-mixed-traders-temper-rate-cuts-2024-02-05/","Gulf markets end mixed as traders temper rate cuts","February 5, 2024","https://www.reuters.com/markets/gulf-markets-end-mixed-traders-temper-rate-cuts-2024-02-05/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/2CFOXQWVRJLBFKY2GE6PNLZTB4.jpg"" width=""5472"" height=""3648"" alt=""A general view of the Dubai Financial Market in Dubai"" />","Markets"
"https://www.reuters.com/world/africa/egypt-january-non-oil-business-shrinks-inflation-gaza-pmi-2024-02-05/","Egypt January non-oil business shrinks on inflation, Gaza-PMI","February 5, 2024","https://www.reuters.com/world/africa/egypt-january-non-oil-business-shrinks-inflation-gaza-pmi-2024-02-05/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/B6L4WAERSROK3JBJZOE27ZI6B4.jpg"" width=""5500"" height=""3905"" alt=""Birds fly during sunset with Cairo skyline visible in the background, during foggy cold weather"" />",""
"https://www.reuters.com/world/south-korea-summons-russian-envoy-over-criticism-president-yoons-remarks-foreign-2024-02-03/","South Korea summons Russian envoy over criticism of President Yoon's remarks","February 4, 2024","https://www.reuters.com/world/south-korea-summons-russian-envoy-over-criticism-president-yoons-remarks-foreign-2024-02-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/LXZA2PIWSFIMPIJDLTZU3P43G4.jpg"" width=""4964"" height=""3191"" alt=""South Korea's Yoon holds meeting with military chiefs"" />","World"
"https://www.reuters.com/business/finance/hong-kong-billionaire-richard-li-seeks-sell-asset-manager-pinebridge-sources-2024-02-01/","Hong Kong billionaire Richard Li seeks to sell asset manager PineBridge -sources","February 2, 2024","https://www.reuters.com/business/finance/hong-kong-billionaire-richard-li-seeks-sell-asset-manager-pinebridge-sources-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/4M5W4LELFFJMRGNAKHL4D7Z274.jpg"" width=""3600"" height=""2400"" alt=""Richard Li, Hong Kong businessman and younger son of tycoon Li Ka-shing, waves as he arrives to vote during the election for Hong Kong's next Chief Executive in Hong Kong"" />","Business"
"https://www.reuters.com/markets/us/global-markets-view-usa-graphics-2024-02-02/","Morning bid: Tech and Tnotes: Meta surges and jobs eyed","February 2, 2024","https://www.reuters.com/markets/us/global-markets-view-usa-graphics-2024-02-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/YC65UR4OWRJX7AX3D56NLNDUMY.jpg"" width=""5221"" height=""3429"" alt=""Woman holds smartphone with Meta logo in front of a displayed Facebook's new rebrand logo Meta in this illustration picture"" />",""
"https://www.reuters.com/technology/tata-pegatron-partnership-talks-iphone-assembly-indias-tamil-nadu-sources-2024-02-01/","Tata, Pegatron in partnership talks for iPhone assembly in India's Tamil Nadu - sources","February 2, 2024","https://www.reuters.com/technology/tata-pegatron-partnership-talks-iphone-assembly-indias-tamil-nadu-sources-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UHHCXSLJXRP75PHGCBUIH3AUTA.jpg"" width=""800"" height=""649"" alt=""Logo of Tata Group is seen at a business meeting in New Delhi"" />","Technology"
"https://www.reuters.com/markets/asia/south-korea-jan-consumer-inflation-28-yy-softer-than-expected-2024-02-01/","S.Korea inflation softens to six-month low, policymakers remain wary","February 2, 2024","https://www.reuters.com/markets/asia/south-korea-jan-consumer-inflation-28-yy-softer-than-expected-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VQCCKSFHDRPGJNMJU5QUYJWNXU.jpg"" width=""5266"" height=""3510"" alt=""A woman carrying meals on her head makes her way through shoppers at a traditional market in Seoul"" />","Macro Matters"
"https://www.reuters.com/markets/commodities/opec-committee-meeting-expected-keep-output-policy-unchanged-2024-02-01/","OPEC+ to review oil cut extension in March, ministers leave policy unchanged","February 1, 2024","https://www.reuters.com/markets/commodities/opec-committee-meeting-expected-keep-output-policy-unchanged-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/2E4JEXT6M5IF3I7QSYOWSDOOBQ.jpg"" width=""1538"" height=""1125"" alt=""View shows Saudi Aramco's Abqaiq oil facility in eastern Saudi Arabia in this undated handout photo"" />",""
"https://www.reuters.com/world/saudi-arabia-has-not-yet-joined-brics-saudi-official-source-2024-02-01/","Saudi Arabia has not yet joined BRICS - Saudi official source","February 1, 2024","https://www.reuters.com/world/saudi-arabia-has-not-yet-joined-brics-saudi-official-source-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/X7SX7RVGUBIP7OP3F3FSXQXUXE.jpg"" width=""3215"" height=""2143"" alt=""BRICS Summit in Johannesburg"" />","World"
"https://www.reuters.com/business/autos-transportation/us-navy-shipbuilder-huntington-beats-fourth-quarter-earnings-estimates-2024-02-01/","US navy shipbuilder Huntington beats fourth-quarter earnings estimates","February 1, 2024","https://www.reuters.com/business/autos-transportation/us-navy-shipbuilder-huntington-beats-fourth-quarter-earnings-estimates-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/gulf-bourses-mixed-rate-cut-expectations-geopolitical-tensions-2024-02-01/","Gulf bourses mixed on rate cut expectations, geopolitical tensions","February 1, 2024","https://www.reuters.com/markets/gulf-bourses-mixed-rate-cut-expectations-geopolitical-tensions-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UWJRXJ7PXZKMPOMOZP7EYBUTKM.jpg"" width=""5472"" height=""3648"" alt=""A Bahraini trader wearing a face mask talks on his phone at Bahrain Bourse in Manama"" />","Markets"
"https://www.reuters.com/world/india/india-keep-spending-border-roads-after-30-budget-overrun-china-fears-2024-02-01/","India to keep spending on border roads after 30% budget overrun on China fears","February 1, 2024","https://www.reuters.com/world/india/india-keep-spending-border-roads-after-30-budget-overrun-china-fears-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XMTKUJ56TFNRLMQCUFMKYURVEM.jpg"" width=""3500"" height=""2333"" alt=""A Border Roads Organisation worker clears loose stones on an under construction highway in the Ladakh region"" />",""
"https://www.reuters.com/business/abb-targets-5-sales-growth-2024-despite-geopolitical-uncertainties-2024-02-01/","ABB targets 5% sales growth in 2024 despite geopolitical uncertainties","February 1, 2024","https://www.reuters.com/business/abb-targets-5-sales-growth-2024-despite-geopolitical-uncertainties-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/D6UNYWKC5FJ73OHPPONG574MAU.jpg"" width=""5471"" height=""3172"" alt=""Logo of ABB is seen in Zurich"" />","Business"
"https://www.reuters.com/business/energy/oil-transport-disruptions-boost-tanker-firm-euronavs-profits-2024-02-01/","Oil transport disruptions boost tanker firm Euronav's profits","February 1, 2024","https://www.reuters.com/business/energy/oil-transport-disruptions-boost-tanker-firm-euronavs-profits-2024-02-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/singapore-exchanges-half-yearly-profit-rises-6-2024-01-31/","Singapore Exchange HY profit jumps, flags bleak near-term global growth","February 1, 2024","https://www.reuters.com/markets/singapore-exchanges-half-yearly-profit-rises-6-2024-01-31/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />","Markets"
"https://www.reuters.com/technology/cybersecurity/chinese-hackers-are-targeting-us-infrastructure-fbi-chief-testify-2024-01-31/","US officials deliver warning that Chinese hackers are targeting infrastructure","January 31, 2024","https://www.reuters.com/technology/cybersecurity/chinese-hackers-are-targeting-us-infrastructure-fbi-chief-testify-2024-01-31/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/R3ZLDHOGL5LNRJBJV5P6N2JMYI.jpg"" width=""5530"" height=""3772"" alt=""FBI Director Wray testifies on Capitol Hill in Washington, U.S."" />","Technology"
"https://www.reuters.com/world/india/taiwans-wistron-corp-set-up-unit-indias-karnataka-181-million-2024-01-31/","Wistron Corp to set up laptop making unit in India's Karnataka for $181 million","January 31, 2024","https://www.reuters.com/world/india/taiwans-wistron-corp-set-up-unit-indias-karnataka-181-million-2024-01-31/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/world/middle-east/most-gulf-markets-fall-geopolitical-tensions-caution-before-fed-2024-01-31/","Most Gulf markets fall on geopolitical tensions, caution before Fed","January 31, 2024","https://www.reuters.com/world/middle-east/most-gulf-markets-fall-geopolitical-tensions-caution-before-fed-2024-01-31/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/Y2GD4WH2AFN3JPAQLNOAUI25VE.jpg","",""
"https://www.reuters.com/markets/commodities/oil-could-stall-strong-us-output-offsets-geopolitics-2024-01-31/","Oil could stall as strong US output offsets geopolitics","January 31, 2024","https://www.reuters.com/markets/commodities/oil-could-stall-strong-us-output-offsets-geopolitics-2024-01-31/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/us/another-burst-higher-investors-ponder-positives-mike-dolan-2024-01-31/","Another burst higher? Investors ponder positives","January 31, 2024","https://www.reuters.com/markets/us/another-burst-higher-investors-ponder-positives-mike-dolan-2024-01-31/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/CKJMYNSMGNKEHOCVZY7Z7IBPOU.jpg"" width=""5456"" height=""3638"" alt=""Traders work on the floor of the NYSE in New York"" />",""
"https://www.reuters.com/markets/commodities/gold-demand-down-5-2023-be-supported-by-geopolitics-2024-wgc-says-2024-01-31/","Gold demand down 5% in 2023, to be supported by geopolitics in 2024, WGC says","January 31, 2024","https://www.reuters.com/markets/commodities/gold-demand-down-5-2023-be-supported-by-geopolitics-2024-wgc-says-2024-01-31/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KOKEEVSZYZJLVOVKHZYN4S7RSM.jpg"" width=""5488"" height=""3613"" alt=""Production of gold at Novosibirsk precious metals plant"" />",""
"https://www.reuters.com/business/energy/australias-origin-energy-posts-28-fall-second-quarter-aplng-revenue-2024-01-30/","Origin doubles down on renewables as energy transition gathers steam","January 31, 2024","https://www.reuters.com/business/energy/australias-origin-energy-posts-28-fall-second-quarter-aplng-revenue-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/commodities/oil-edges-up-geopolitical-concerns-support-prices-2024-01-30/","Oil prices climb on geopolitical tensions, positive economic data","January 31, 2024","https://www.reuters.com/markets/commodities/oil-edges-up-geopolitical-concerns-support-prices-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KADENR6V45JA5EBVYPYIXSJM2Y.jpg"" width=""6550"" height=""4369"" alt=""A person puts gas in a vehicle at a gas station in Manhattan, New York City"" />",""
"https://www.reuters.com/world/china-us-cooperate-fentanyl-beijing-hopes-positive-energy-2024-01-30/","China, US to cooperate on fentanyl, Beijing hopes for 'positive energy'","January 30, 2024","https://www.reuters.com/world/china-us-cooperate-fentanyl-beijing-hopes-positive-energy-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/G3NLLKMXCFJ7TFSG6IXJAH45QA.jpg"" width=""8640"" height=""5760"" alt=""Interagency U.S. delegation visits China to launch the U.S.-China Counternarcotics Working Group"" />","World"
"https://www.reuters.com/markets/investors-yank-over-100-billion-hedge-funds-2023-nasdaq-evestment-2024-01-30/","Investors yank over $100 billion from hedge funds in 2023 - Nasdaq eVestment","January 30, 2024","https://www.reuters.com/markets/investors-yank-over-100-billion-hedge-funds-2023-nasdaq-evestment-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/CKJMYNSMGNKEHOCVZY7Z7IBPOU.jpg"" width=""5456"" height=""3638"" alt=""Traders work on the floor of the NYSE in New York"" />","Markets"
"https://www.reuters.com/world/imf-says-global-soft-landing-sight-raises-2024-economic-growth-outlook-2024-01-30/","IMF says global 'soft landing' in sight, lifts 2024 growth outlook","January 30, 2024","https://www.reuters.com/world/imf-says-global-soft-landing-sight-raises-2024-economic-growth-outlook-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/M3BMEMGSPVOV3A2P3FSMTEKVOI.jpg"" width=""728"" height=""485"" alt=""U.S. inflation decelerating in boost to economy"" />","Macro Matters"
"https://www.reuters.com/markets/europe/euro-zone-narrowly-avoids-technical-recession-q4-2024-01-30/","Euro zone economy lags global growth as Germany struggles","January 30, 2024","https://www.reuters.com/markets/europe/euro-zone-narrowly-avoids-technical-recession-q4-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7SNZ44THVFKCPIGOVJI3MPU5SE.jpg"" width=""5000"" height=""3304"" alt=""Christmas shopping in Berlin"" />","Macro Matters"
"https://www.reuters.com/markets/major-gulf-markets-red-dubai-gains-2024-01-30/","Major Gulf markets in red; Dubai gains","January 30, 2024","https://www.reuters.com/markets/major-gulf-markets-red-dubai-gains-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/YL77BCX5I5MTDJYRHRAOEWRA2A.jpg"" width=""4032"" height=""2688"" alt=""Electronic boards showing stock information are pictured at the stock market, in Dubai, United Arab Emirates"" />","Markets"
"https://www.reuters.com/markets/europe/global-markets-view-europe-2024-01-30/","Morning Bid: China worries markets","January 30, 2024","https://www.reuters.com/markets/europe/global-markets-view-europe-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/EEZ6AR2P4VLC5LTECDJ5YV6KO4.jpg"" width=""5500"" height=""3667"" alt=""An electronic board shows stock indexes at the Lujiazui financial district in Shanghai"" />",""
"https://www.reuters.com/world/asia-pacific/us-business-group-taiwan-sees-falling-still-high-geopolitical-concerns-2024-01-30/","US business group in Taiwan sees falling but still high geopolitical concerns","January 30, 2024","https://www.reuters.com/world/asia-pacific/us-business-group-taiwan-sees-falling-still-high-geopolitical-concerns-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/WMRZRWG4PRPYRE4ONHNCHJXHYE.jpg"" width=""3886"" height=""2592"" alt=""AmCham Taiwan President Patrick Lin and Chairperson Dan Silver pose with a copy of the 2024 Business Climate Survey in Taipei"" />",""
"https://www.reuters.com/breakingviews/huawei-revs-up-new-way-feed-beast-2024-01-30/","Huawei revs up a new way to feed the beast","January 30, 2024","https://www.reuters.com/breakingviews/huawei-revs-up-new-way-feed-beast-2024-01-30/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/PSKOGOCRLZJ4FCXZTQSL4FEXDE.jpg"" width=""3449"" height=""2423"" alt=""A driverless car controlled by a Huawei Mate 10 Pro mobile is pictured during the Mobile World Congress in Barcelona"" />","Breakingviews"
"https://www.reuters.com/markets/global-markets-wrapup-1-2024-01-29/","Stocks surge, bond yields slip ahead of Fed decision","January 30, 2024","https://www.reuters.com/markets/global-markets-wrapup-1-2024-01-29/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IPMQ4JSORRO7TMIXXGOM6Y2KHY.jpg"" width=""3978"" height=""2652"" alt=""The Wall St entrance to the NYSE  is seen in New York"" />","Markets"
"https://www.reuters.com/markets/wto-says-its-trade-growth-estimates-appear-overly-optimistic-2024-01-29/","WTO says its trade growth estimates appear 'overly optimistic'","January 29, 2024","https://www.reuters.com/markets/wto-says-its-trade-growth-estimates-appear-overly-optimistic-2024-01-29/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/JPS6EYAZUVPKHGETZC3M6DLRUQ.jpg"" width=""2782"" height=""2027"" alt=""FILE PHOTO: Container ship crosses an oil platform at the Gulf of Suez towards the Red Sea"" />","Markets"
